Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend
4421,290,2023-07-04 04:00:00,3065.0,Investment,4.0,Needs Improvement,10
4422,544,2023-07-04 05:00:00,25.0,Purchase,5.0,Good Service,5
4423,885,2023-07-04 06:00:00,3358.0,Purchase,7.0,Needs Improvement,9
4424,39,2023-07-04 07:00:00,342.0,Loan Payment,1.0,Good Service,7
4425,864,2023-07-04 08:00:00,2460.0,Loan Payment,10.0,Good Service,4
4426,939,2023-07-04 09:00:00,4671.0,Investment,9.0,Excellent,9
4427,939,2023-07-04 10:00:00,2171.0,Bill Payment,9.0,Excellent,9
4428,206,2023-07-04 11:00:00,2095.0,Bill Payment,3.0,Good Service,3
4429,899,2023-07-04 12:00:00,4559.0,Investment,9.0,Needs Improvement,5
4430,942,2023-07-04 13:00:00,3963.0,Bill Payment,2.0,Good Service,3
4431,928,2023-07-04 14:00:00,2799.0,Investment,6.0,Needs Improvement,2
4432,555,2023-07-04 15:00:00,4271.0,Investment,10.0,Very Satisfied,5
4433,484,2023-07-04 16:00:00,2262.0,Purchase,5.0,Excellent,10
4434,337,2023-07-04 17:00:00,4983.0,Bill Payment,4.0,Good Service,2
4435,496,2023-07-04 18:00:00,254.0,Investment,5.0,Needs Improvement,7
4436,771,2023-07-04 19:00:00,1904.0,Bill Payment,2.0,Excellent,4
4437,249,2023-07-04 20:00:00,1366.0,Bill Payment,10.0,Needs Improvement,7
4438,74,2023-07-04 21:00:00,952.0,Loan Payment,7.0,Unsatisfactory,9
4439,373,2023-07-04 22:00:00,3477.0,Bill Payment,6.0,Needs Improvement,6
4440,831,2023-07-04 23:00:00,3202.0,Investment,3.0,Good Service,4
4441,879,2023-07-05 00:00:00,1755.0,Purchase,4.0,Unsatisfactory,2
4442,808,2023-07-05 01:00:00,4515.0,Bill Payment,8.0,Needs Improvement,4
4443,786,2023-07-05 02:00:00,2367.0,Investment,5.0,Good Service,10
4444,835,2023-07-05 03:00:00,3889.0,Loan Payment,6.0,Unsatisfactory,8
4445,871,2023-07-05 04:00:00,3787.0,Bill Payment,5.0,Good Service,4
4446,702,2023-07-05 05:00:00,2125.0,Purchase,10.0,Very Satisfied,10
4447,138,2023-07-05 06:00:00,2277.0,Bill Payment,9.0,Good Service,10
4448,948,2023-07-05 07:00:00,2277.0,Investment,6.0,Unsatisfactory,6
4449,457,2023-07-05 08:00:00,1506.0,Bill Payment,7.0,Good Service,8
4450,814,2023-07-05 09:00:00,2806.0,Bill Payment,3.0,Very Satisfied,5
4451,823,2023-07-05 10:00:00,4491.0,Loan Payment,8.0,Unsatisfactory,4
4452,942,2023-07-05 11:00:00,939.0,Bill Payment,2.0,Good Service,3
4453,843,2023-07-05 12:00:00,3334.0,Purchase,10.0,Unsatisfactory,8
4454,444,2023-07-05 13:00:00,4510.0,Bill Payment,10.0,Unsatisfactory,4
4455,353,2023-07-05 14:00:00,4597.0,Loan Payment,6.0,Excellent,6
4456,996,2023-07-05 15:00:00,366.0,Investment,8.0,Good Service,7
4457,794,2023-07-05 16:00:00,4320.0,Bill Payment,4.0,Excellent,6
4458,411,2023-07-05 17:00:00,4074.0,Bill Payment,6.0,Needs Improvement,4
4459,678,2023-07-05 18:00:00,2460.0,Loan Payment,3.0,Needs Improvement,9
4460,790,2023-07-05 19:00:00,3940.0,Loan Payment,2.0,Unsatisfactory,4
4461,538,2023-07-05 20:00:00,4857.0,Loan Payment,6.0,Unsatisfactory,2
4462,982,2023-07-05 21:00:00,836.0,Bill Payment,9.0,Unsatisfactory,8
4463,453,2023-07-05 22:00:00,675.0,Purchase,7.0,Good Service,9
4464,419,2023-07-05 23:00:00,2038.0,Loan Payment,3.0,Unsatisfactory,6
4465,450,2023-07-06 00:00:00,3701.0,Investment,7.0,Very Satisfied,10
4466,995,2023-07-06 01:00:00,2592.0,Bill Payment,8.0,Good Service,5
4467,585,2023-07-06 02:00:00,563.0,Investment,6.0,Needs Improvement,10
4468,115,2023-07-06 03:00:00,2460.0,Investment,7.0,Good Service,7
4469,51,2023-07-06 04:00:00,1198.0,Purchase,8.0,Needs Improvement,8
4470,369,2023-07-06 05:00:00,159.0,Investment,1.0,Very Satisfied,6
4471,914,2023-07-06 06:00:00,4762.0,Loan Payment,9.0,Needs Improvement,2
4472,683,2023-07-06 07:00:00,2863.0,Loan Payment,2.0,Good Service,4
4473,780,2023-07-06 08:00:00,1946.0,Bill Payment,4.0,Very Satisfied,7
4474,515,2023-07-06 09:00:00,4398.0,Purchase,5.0,Very Satisfied,3
4475,210,2023-07-06 10:00:00,2746.0,Purchase,10.0,Needs Improvement,2
4476,888,2023-07-06 11:00:00,966.0,Investment,7.0,Excellent,9
4477,998,2023-07-06 12:00:00,3258.0,Purchase,7.0,Very Satisfied,4
4478,903,2023-07-06 13:00:00,425.0,Investment,6.0,Needs Improvement,1
4479,993,2023-07-06 14:00:00,3464.0,Investment,1.0,Good Service,2
4480,902,2023-07-06 15:00:00,2655.0,Purchase,1.0,Unsatisfactory,5
4481,850,2023-07-06 16:00:00,3784.0,Bill Payment,8.0,Excellent,9
4482,813,2023-07-06 17:00:00,94.0,Investment,8.0,Unsatisfactory,3
4483,895,2023-07-06 18:00:00,1945.0,Loan Payment,10.0,Unsatisfactory,2
4484,854,2023-07-06 19:00:00,1426.0,Loan Payment,5.0,Unsatisfactory,8
4485,627,2023-07-06 20:00:00,1080.0,Purchase,4.0,Very Satisfied,5
4486,679,2023-07-06 21:00:00,2460.0,Purchase,2.0,Very Satisfied,9
4487,435,2023-07-06 22:00:00,1531.0,Investment,4.0,Very Satisfied,3
4488,777,2023-07-06 23:00:00,1511.0,Investment,9.0,Needs Improvement,4
4489,227,2023-07-07 00:00:00,4101.0,Loan Payment,6.0,Very Satisfied,7
4490,663,2023-07-07 01:00:00,2483.0,Investment,5.0,Unsatisfactory,8
4491,268,2023-07-07 02:00:00,745.0,Loan Payment,7.0,Excellent,5
4492,116,2023-07-07 03:00:00,2848.0,Investment,7.0,Unsatisfactory,8
4493,600,2023-07-07 04:00:00,2572.0,Bill Payment,4.0,Excellent,8
4494,830,2023-07-07 05:00:00,3916.0,Bill Payment,8.0,Needs Improvement,4
4495,754,2023-07-07 06:00:00,1282.0,Loan Payment,7.0,Excellent,6
4496,360,2023-07-07 07:00:00,4846.0,Bill Payment,9.0,Needs Improvement,9
4497,329,2023-07-07 08:00:00,1872.0,Bill Payment,10.0,Very Satisfied,3
4498,845,2023-07-07 09:00:00,4236.0,Purchase,4.0,Needs Improvement,8
4499,40,2023-07-07 10:00:00,1773.0,Investment,6.0,Excellent,10
4500,182,2023-07-07 11:00:00,4428.0,Purchase,6.0,Unsatisfactory,7
4501,490,2023-07-07 12:00:00,832.0,Loan Payment,8.0,Excellent,8
4502,209,2023-07-07 13:00:00,552.0,Purchase,9.0,Unsatisfactory,4
4503,903,2023-07-07 14:00:00,2775.0,Loan Payment,6.0,Needs Improvement,1
4504,273,2023-07-07 15:00:00,2088.0,Bill Payment,10.0,Needs Improvement,7
4505,119,2023-07-07 16:00:00,894.0,Purchase,10.0,Very Satisfied,3
4506,382,2023-07-07 17:00:00,4296.0,Bill Payment,10.0,Unsatisfactory,4
4507,946,2023-07-07 18:00:00,3659.0,Investment,10.0,Unsatisfactory,7
4508,536,2023-07-07 19:00:00,4520.0,Bill Payment,4.0,Excellent,7
4509,258,2023-07-07 20:00:00,3581.0,Investment,4.0,Good Service,1
4510,483,2023-07-07 21:00:00,3943.0,Bill Payment,10.0,Needs Improvement,5
4511,509,2023-07-07 22:00:00,3676.0,Purchase,8.0,Good Service,10
4512,92,2023-07-07 23:00:00,1731.0,Purchase,7.0,Needs Improvement,6
4513,979,2023-07-08 00:00:00,384.0,Bill Payment,7.0,Very Satisfied,6
4514,161,2023-07-08 01:00:00,567.0,Loan Payment,5.0,Good Service,2
4515,149,2023-07-08 02:00:00,1290.0,Loan Payment,5.0,Good Service,5
4516,117,2023-07-08 03:00:00,3433.0,Investment,5.0,Very Satisfied,7
4517,458,2023-07-08 04:00:00,1138.0,Investment,7.0,Needs Improvement,8
4518,565,2023-07-08 05:00:00,1370.0,Bill Payment,7.0,Unsatisfactory,10
4519,814,2023-07-08 06:00:00,3607.0,Purchase,3.0,Very Satisfied,5
4520,45,2023-07-08 07:00:00,1110.0,Investment,4.0,Needs Improvement,3
4521,777,2023-07-08 08:00:00,1544.0,Bill Payment,9.0,Needs Improvement,4
4522,998,2023-07-08 09:00:00,2635.0,Investment,7.0,Very Satisfied,4
4523,774,2023-07-08 10:00:00,4137.0,Purchase,7.0,Good Service,10
4524,819,2023-07-08 11:00:00,1641.0,Investment,5.0,Unsatisfactory,8
4525,234,2023-07-08 12:00:00,67.0,Bill Payment,5.0,Needs Improvement,10
4526,375,2023-07-08 13:00:00,1137.0,Investment,7.0,Unsatisfactory,7
4527,547,2023-07-08 14:00:00,321.0,Loan Payment,8.0,Very Satisfied,2
4528,850,2023-07-08 15:00:00,3727.0,Investment,8.0,Excellent,9
4529,949,2023-07-08 16:00:00,2011.0,Purchase,5.0,Needs Improvement,9
4530,915,2023-07-08 17:00:00,2747.0,Purchase,5.0,Excellent,1
4531,197,2023-07-08 18:00:00,3887.0,Purchase,2.0,Very Satisfied,2
4532,25,2023-07-08 19:00:00,2292.0,Purchase,1.0,Good Service,8
4533,395,2023-07-08 20:00:00,3193.0,Bill Payment,6.0,Needs Improvement,8
4534,714,2023-07-08 21:00:00,1441.0,Investment,6.0,Needs Improvement,1
4535,785,2023-07-08 22:00:00,3135.0,Investment,8.0,Needs Improvement,5
4536,36,2023-07-08 23:00:00,4907.0,Investment,9.0,Very Satisfied,8
4537,474,2023-07-09 00:00:00,4344.0,Investment,8.0,Good Service,4
4538,223,2023-07-09 01:00:00,1785.0,Bill Payment,2.0,Very Satisfied,4
4539,864,2023-07-09 02:00:00,1328.0,Purchase,10.0,Good Service,4
4540,789,2023-07-09 03:00:00,4217.0,Investment,1.0,Excellent,7
4541,530,2023-07-09 04:00:00,3169.0,Investment,10.0,Good Service,10
4542,188,2023-07-09 05:00:00,1338.0,Purchase,8.0,Good Service,1
4543,402,2023-07-09 06:00:00,4395.0,Loan Payment,9.0,Unsatisfactory,2
4544,257,2023-07-09 07:00:00,3984.0,Loan Payment,5.0,Needs Improvement,10
4545,654,2023-07-09 08:00:00,4687.0,Purchase,4.0,Unsatisfactory,8
4546,136,2023-07-09 09:00:00,4475.0,Investment,5.0,Needs Improvement,2
4547,962,2023-07-09 10:00:00,229.0,Purchase,7.0,Very Satisfied,9
4548,819,2023-07-09 11:00:00,3312.0,Investment,5.0,Unsatisfactory,8
4549,591,2023-07-09 12:00:00,2876.0,Investment,5.0,Good Service,4
4550,444,2023-07-09 13:00:00,1906.0,Loan Payment,10.0,Unsatisfactory,4
4551,418,2023-07-09 14:00:00,4454.0,Loan Payment,6.0,Very Satisfied,7
4552,292,2023-07-09 15:00:00,2312.0,Investment,3.0,Good Service,10
4553,574,2023-07-09 16:00:00,4557.0,Investment,10.0,Good Service,9
4554,129,2023-07-09 17:00:00,4194.0,Investment,4.0,Good Service,10
4555,341,2023-07-09 18:00:00,4976.0,Loan Payment,7.0,Needs Improvement,7
4556,810,2023-07-09 19:00:00,3736.0,Investment,6.0,Needs Improvement,4
4557,257,2023-07-09 20:00:00,2052.0,Purchase,5.0,Needs Improvement,10
4558,992,2023-07-09 21:00:00,532.0,Bill Payment,7.0,Needs Improvement,2
4559,724,2023-07-09 22:00:00,2717.0,Bill Payment,4.0,Needs Improvement,1
4560,566,2023-07-09 23:00:00,3008.0,Investment,10.0,Unsatisfactory,1
4561,687,2023-07-10 00:00:00,3931.0,Purchase,8.0,Excellent,2
4562,100,2023-07-10 01:00:00,919.0,Investment,7.0,Good Service,5
4563,39,2023-07-10 02:00:00,4547.0,Purchase,1.0,Good Service,7
4564,926,2023-07-10 03:00:00,4143.0,Loan Payment,6.0,Unsatisfactory,5
4565,263,2023-07-10 04:00:00,1890.0,Loan Payment,9.0,Very Satisfied,6
4566,150,2023-07-10 05:00:00,3289.0,Investment,1.0,Needs Improvement,4
4567,633,2023-07-10 06:00:00,4315.0,Loan Payment,9.0,Good Service,5
4568,690,2023-07-10 07:00:00,2570.0,Investment,10.0,Very Satisfied,7
4569,813,2023-07-10 08:00:00,3082.0,Bill Payment,8.0,Unsatisfactory,3
4570,330,2023-07-10 09:00:00,3836.0,Purchase,3.0,Unsatisfactory,3
4571,120,2023-07-10 10:00:00,4486.0,Purchase,4.0,Good Service,2
4572,584,2023-07-10 11:00:00,2885.0,Bill Payment,2.0,Very Satisfied,7
4573,219,2023-07-10 12:00:00,2916.0,Bill Payment,9.0,Good Service,3
4574,906,2023-07-10 13:00:00,4499.0,Bill Payment,6.0,Good Service,1
4575,910,2023-07-10 14:00:00,4501.0,Bill Payment,5.0,Unsatisfactory,6
4576,814,2023-07-10 15:00:00,554.0,Loan Payment,3.0,Very Satisfied,5
4577,123,2023-07-10 16:00:00,3107.0,Purchase,2.0,Good Service,4
4578,244,2023-07-10 17:00:00,3635.0,Purchase,2.0,Very Satisfied,4
4579,886,2023-07-10 18:00:00,3515.0,Bill Payment,6.0,Good Service,10
4580,587,2023-07-10 19:00:00,1094.0,Investment,4.0,Needs Improvement,2
4581,518,2023-07-10 20:00:00,562.0,Investment,2.0,Good Service,6
4582,21,2023-07-10 21:00:00,1163.0,Investment,5.0,Unsatisfactory,2
4583,190,2023-07-10 22:00:00,3948.0,Investment,10.0,Good Service,2
4584,225,2023-07-10 23:00:00,2255.0,Loan Payment,7.0,Unsatisfactory,5
4585,915,2023-07-11 00:00:00,1696.0,Purchase,5.0,Excellent,1
4586,615,2023-07-11 01:00:00,703.0,Purchase,9.0,Very Satisfied,4
4587,856,2023-07-11 02:00:00,3800.0,Purchase,5.0,Very Satisfied,3
4588,466,2023-07-11 03:00:00,507.0,Investment,9.0,Unsatisfactory,10
4589,99,2023-07-11 04:00:00,2105.0,Bill Payment,5.0,Good Service,1
4590,830,2023-07-11 05:00:00,622.0,Investment,8.0,Needs Improvement,4
4591,363,2023-07-11 06:00:00,3977.0,Purchase,2.0,Needs Improvement,6
4592,997,2023-07-11 07:00:00,2460.0,Investment,2.0,Good Service,4
4593,83,2023-07-11 08:00:00,815.0,Bill Payment,6.0,Good Service,2
4594,693,2023-07-11 09:00:00,930.0,Bill Payment,5.0,Very Satisfied,6
4595,664,2023-07-11 10:00:00,4980.0,Investment,7.0,Unsatisfactory,10
4596,56,2023-07-11 11:00:00,3614.0,Purchase,7.0,Good Service,6
4597,702,2023-07-11 12:00:00,1453.0,Loan Payment,10.0,Very Satisfied,10
4598,930,2023-07-11 13:00:00,1555.0,Purchase,3.0,Unsatisfactory,8
4599,22,2023-07-11 14:00:00,1220.0,Loan Payment,7.0,Unsatisfactory,7
4600,580,2023-07-11 15:00:00,2090.0,Purchase,1.0,Very Satisfied,4
4601,185,2023-07-11 16:00:00,4697.0,Investment,7.0,Excellent,5
4602,522,2023-07-11 17:00:00,2158.0,Loan Payment,2.0,Excellent,8
4603,578,2023-07-11 18:00:00,1518.0,Purchase,1.0,Excellent,7
4604,264,2023-07-11 19:00:00,923.0,Investment,6.0,Unsatisfactory,10
4605,225,2023-07-11 20:00:00,2790.0,Purchase,7.0,Unsatisfactory,5
4606,635,2023-07-11 21:00:00,399.0,Bill Payment,7.0,Needs Improvement,9
4607,38,2023-07-11 22:00:00,4059.0,Bill Payment,6.0,Good Service,2
4608,123,2023-07-11 23:00:00,4265.0,Purchase,2.0,Good Service,4
4609,830,2023-07-12 00:00:00,4997.0,Investment,8.0,Needs Improvement,4
4610,156,2023-07-12 01:00:00,2460.0,Purchase,4.0,Very Satisfied,8
4611,906,2023-07-12 02:00:00,1080.0,Investment,6.0,Good Service,1
4612,301,2023-07-12 03:00:00,4801.0,Loan Payment,7.0,Needs Improvement,8
4613,833,2023-07-12 04:00:00,4863.0,Bill Payment,2.0,Very Satisfied,8
4614,994,2023-07-12 05:00:00,2580.0,Loan Payment,5.0,Needs Improvement,2
4615,67,2023-07-12 06:00:00,3747.0,Investment,5.0,Very Satisfied,9
4616,905,2023-07-12 07:00:00,2789.0,Purchase,3.0,Needs Improvement,5
4617,645,2023-07-12 08:00:00,348.0,Bill Payment,3.0,Needs Improvement,6
4618,874,2023-07-12 09:00:00,1986.0,Investment,7.0,Good Service,1
4619,394,2023-07-12 10:00:00,3446.0,Investment,10.0,Unsatisfactory,2
4620,652,2023-07-12 11:00:00,804.0,Bill Payment,7.0,Good Service,9
4621,594,2023-07-12 12:00:00,1732.0,Purchase,5.0,Needs Improvement,5
4622,570,2023-07-12 13:00:00,3229.0,Bill Payment,9.0,Good Service,3
4623,661,2023-07-12 14:00:00,908.0,Purchase,10.0,Unsatisfactory,4
4624,405,2023-07-12 15:00:00,112.0,Purchase,8.0,Needs Improvement,8
4625,449,2023-07-12 16:00:00,2869.0,Investment,1.0,Very Satisfied,2
4626,131,2023-07-12 17:00:00,4198.0,Purchase,8.0,Needs Improvement,7
4627,69,2023-07-12 18:00:00,1457.0,Purchase,5.0,Excellent,1
4628,345,2023-07-12 19:00:00,4224.0,Bill Payment,6.0,Unsatisfactory,3
4629,762,2023-07-12 20:00:00,2042.0,Bill Payment,4.0,Very Satisfied,4
4630,320,2023-07-12 21:00:00,2460.0,Purchase,8.0,Excellent,9
4631,177,2023-07-12 22:00:00,3070.0,Investment,8.0,Needs Improvement,4
4632,584,2023-07-12 23:00:00,1544.0,Bill Payment,2.0,Very Satisfied,7
4633,529,2023-07-13 00:00:00,2857.0,Loan Payment,4.0,Unsatisfactory,9
4634,841,2023-07-13 01:00:00,3219.0,Investment,10.0,Unsatisfactory,2
4635,160,2023-07-13 02:00:00,4580.0,Bill Payment,5.0,Unsatisfactory,6
4636,582,2023-07-13 03:00:00,3473.0,Bill Payment,3.0,Unsatisfactory,7
4637,625,2023-07-13 04:00:00,444.0,Loan Payment,2.0,Good Service,8
4638,744,2023-07-13 05:00:00,1267.0,Purchase,3.0,Unsatisfactory,7
4639,533,2023-07-13 06:00:00,64.0,Bill Payment,9.0,Very Satisfied,1
4640,135,2023-07-13 07:00:00,940.0,Loan Payment,4.0,Excellent,5
4641,775,2023-07-13 08:00:00,2809.0,Loan Payment,10.0,Needs Improvement,10
4642,111,2023-07-13 09:00:00,321.0,Bill Payment,6.0,Good Service,5
4643,999,2023-07-13 10:00:00,966.0,Investment,10.0,Good Service,9
4644,758,2023-07-13 11:00:00,4093.0,Bill Payment,10.0,Good Service,10
4645,283,2023-07-13 12:00:00,4862.0,Loan Payment,6.0,Unsatisfactory,5
4646,520,2023-07-13 13:00:00,2522.0,Bill Payment,5.0,Very Satisfied,2
4647,969,2023-07-13 14:00:00,1273.0,Investment,2.0,Unsatisfactory,2
4648,796,2023-07-13 15:00:00,2757.0,Purchase,10.0,Good Service,4
4649,719,2023-07-13 16:00:00,2792.0,Purchase,9.0,Needs Improvement,10
4650,194,2023-07-13 17:00:00,1103.0,Bill Payment,3.0,Good Service,7
4651,967,2023-07-13 18:00:00,2796.0,Bill Payment,5.0,Very Satisfied,2
4652,47,2023-07-13 19:00:00,2825.0,Loan Payment,7.0,Unsatisfactory,6
4653,978,2023-07-13 20:00:00,3773.0,Investment,8.0,Needs Improvement,3
4654,342,2023-07-13 21:00:00,4045.0,Loan Payment,3.0,Unsatisfactory,2
4655,242,2023-07-13 22:00:00,4849.0,Loan Payment,1.0,Needs Improvement,3
4656,522,2023-07-13 23:00:00,2333.0,Purchase,2.0,Excellent,8
4657,370,2023-07-14 00:00:00,242.0,Loan Payment,10.0,Very Satisfied,1
4658,801,2023-07-14 01:00:00,2111.0,Loan Payment,8.0,Unsatisfactory,7
4659,903,2023-07-14 02:00:00,4362.0,Purchase,6.0,Needs Improvement,1
4660,131,2023-07-14 03:00:00,2038.0,Purchase,8.0,Needs Improvement,7
4661,270,2023-07-14 04:00:00,1939.0,Investment,7.0,Needs Improvement,3
4662,940,2023-07-14 05:00:00,1468.0,Investment,8.0,Very Satisfied,1
4663,814,2023-07-14 06:00:00,1658.0,Investment,3.0,Very Satisfied,5
4664,61,2023-07-14 07:00:00,417.0,Bill Payment,5.0,Good Service,3
4665,164,2023-07-14 08:00:00,3350.0,Purchase,5.0,Excellent,3
4666,525,2023-07-14 09:00:00,1987.0,Bill Payment,7.0,Excellent,1
4667,272,2023-07-14 10:00:00,2423.0,Bill Payment,4.0,Unsatisfactory,10
4668,720,2023-07-14 11:00:00,4947.0,Investment,6.0,Good Service,6
4669,758,2023-07-14 12:00:00,1770.0,Purchase,10.0,Good Service,10
4670,133,2023-07-14 13:00:00,3607.0,Bill Payment,3.0,Excellent,1
4671,244,2023-07-14 14:00:00,1388.0,Loan Payment,2.0,Very Satisfied,4
4672,985,2023-07-14 15:00:00,630.0,Loan Payment,3.0,Very Satisfied,10
4673,806,2023-07-14 16:00:00,939.0,Purchase,8.0,Good Service,3
4674,998,2023-07-14 17:00:00,984.0,Bill Payment,7.0,Very Satisfied,4
4675,434,2023-07-14 18:00:00,4497.0,Investment,9.0,Unsatisfactory,1
4676,38,2023-07-14 19:00:00,4457.0,Bill Payment,6.0,Good Service,2
4677,871,2023-07-14 20:00:00,2863.0,Loan Payment,5.0,Good Service,4
4678,568,2023-07-14 21:00:00,1699.0,Loan Payment,8.0,Good Service,3
4679,319,2023-07-14 22:00:00,4681.0,Investment,1.0,Good Service,6
4680,510,2023-07-14 23:00:00,4628.0,Purchase,2.0,Good Service,1
4681,376,2023-07-15 00:00:00,735.0,Bill Payment,7.0,Very Satisfied,9
4682,560,2023-07-15 01:00:00,171.0,Loan Payment,4.0,Good Service,8
4683,617,2023-07-15 02:00:00,668.0,Bill Payment,1.0,Unsatisfactory,8
4684,474,2023-07-15 03:00:00,2907.0,Investment,8.0,Good Service,4
4685,59,2023-07-15 04:00:00,4629.0,Investment,2.0,Excellent,7
4686,589,2023-07-15 05:00:00,4109.0,Purchase,2.0,Unsatisfactory,6
4687,940,2023-07-15 06:00:00,2552.0,Investment,8.0,Very Satisfied,1
4688,499,2023-07-15 07:00:00,1588.0,Purchase,10.0,Needs Improvement,8
4689,218,2023-07-15 08:00:00,4004.0,Bill Payment,6.0,Good Service,2
4690,895,2023-07-15 09:00:00,1084.0,Loan Payment,10.0,Unsatisfactory,2
4691,567,2023-07-15 10:00:00,3215.0,Loan Payment,8.0,Unsatisfactory,3
4692,567,2023-07-15 11:00:00,2460.0,Purchase,8.0,Unsatisfactory,3
4693,129,2023-07-15 12:00:00,3443.0,Loan Payment,4.0,Good Service,10
4694,904,2023-07-15 13:00:00,887.0,Purchase,2.0,Unsatisfactory,10
4695,383,2023-07-15 14:00:00,1101.0,Purchase,7.0,Unsatisfactory,10
4696,388,2023-07-15 15:00:00,3069.0,Bill Payment,5.0,Excellent,9
4697,85,2023-07-15 16:00:00,1684.0,Bill Payment,7.0,Very Satisfied,10
4698,510,2023-07-15 17:00:00,1618.0,Investment,2.0,Good Service,1
4699,726,2023-07-15 18:00:00,2836.0,Purchase,3.0,Good Service,7
4700,627,2023-07-15 19:00:00,1227.0,Bill Payment,4.0,Very Satisfied,5
4701,437,2023-07-15 20:00:00,3062.0,Purchase,6.0,Very Satisfied,1
4702,826,2023-07-15 21:00:00,323.0,Purchase,6.0,Needs Improvement,3
4703,293,2023-07-15 22:00:00,739.0,Purchase,8.0,Needs Improvement,4
4704,49,2023-07-15 23:00:00,4049.0,Bill Payment,10.0,Very Satisfied,1
4705,67,2023-07-16 00:00:00,393.0,Purchase,5.0,Very Satisfied,9
4706,787,2023-07-16 01:00:00,1822.0,Purchase,2.0,Needs Improvement,2
4707,129,2023-07-16 02:00:00,2334.0,Investment,4.0,Good Service,10
4708,29,2023-07-16 03:00:00,3439.0,Purchase,2.0,Good Service,7
4709,343,2023-07-16 04:00:00,2755.0,Investment,7.0,Very Satisfied,1
4710,545,2023-07-16 05:00:00,1874.0,Purchase,1.0,Needs Improvement,7
4711,119,2023-07-16 06:00:00,3301.0,Investment,10.0,Very Satisfied,3
4712,692,2023-07-16 07:00:00,4856.0,Bill Payment,8.0,Unsatisfactory,5
4713,937,2023-07-16 08:00:00,237.0,Bill Payment,5.0,Needs Improvement,4
4714,663,2023-07-16 09:00:00,2074.0,Loan Payment,5.0,Unsatisfactory,8
4715,133,2023-07-16 10:00:00,21.0,Purchase,3.0,Excellent,1
4716,327,2023-07-16 11:00:00,1532.0,Loan Payment,5.0,Very Satisfied,10
4717,185,2023-07-16 12:00:00,701.0,Loan Payment,7.0,Excellent,5
4718,506,2023-07-16 13:00:00,3715.0,Investment,5.0,Needs Improvement,2
4719,646,2023-07-16 14:00:00,1749.0,Bill Payment,7.0,Good Service,3
4720,689,2023-07-16 15:00:00,1535.0,Purchase,9.0,Very Satisfied,8
4721,534,2023-07-16 16:00:00,79.0,Purchase,5.0,Good Service,10
4722,241,2023-07-16 17:00:00,2258.0,Investment,2.0,Needs Improvement,3
4723,589,2023-07-16 18:00:00,3133.0,Loan Payment,2.0,Unsatisfactory,6
4724,716,2023-07-16 19:00:00,4734.0,Investment,4.0,Needs Improvement,7
4725,516,2023-07-16 20:00:00,3340.0,Loan Payment,7.0,Good Service,5
4726,840,2023-07-16 21:00:00,1297.0,Purchase,2.0,Unsatisfactory,2
4727,960,2023-07-16 22:00:00,585.0,Investment,4.0,Very Satisfied,8
4728,165,2023-07-16 23:00:00,2182.0,Loan Payment,2.0,Good Service,2
4729,927,2023-07-17 00:00:00,4964.0,Investment,2.0,Excellent,6
4730,933,2023-07-17 01:00:00,754.0,Bill Payment,7.0,Unsatisfactory,7
4731,640,2023-07-17 02:00:00,2537.0,Investment,5.0,Unsatisfactory,9
4732,557,2023-07-17 03:00:00,3083.0,Purchase,2.0,Very Satisfied,7
4733,218,2023-07-17 04:00:00,4220.0,Investment,6.0,Good Service,2
4734,747,2023-07-17 05:00:00,4586.0,Purchase,8.0,Unsatisfactory,1
4735,648,2023-07-17 06:00:00,1034.0,Purchase,8.0,Needs Improvement,5
4736,680,2023-07-17 07:00:00,951.0,Investment,4.0,Good Service,5
4737,993,2023-07-17 08:00:00,777.0,Investment,1.0,Good Service,2
4738,749,2023-07-17 09:00:00,2448.0,Investment,3.0,Very Satisfied,3
4739,605,2023-07-17 10:00:00,843.0,Bill Payment,6.0,Very Satisfied,6
4740,5,2023-07-17 11:00:00,2200.0,Bill Payment,8.0,Unsatisfactory,7
4741,668,2023-07-17 12:00:00,637.0,Loan Payment,9.0,Good Service,3
4742,757,2023-07-17 13:00:00,386.0,Investment,6.0,Unsatisfactory,6
4743,872,2023-07-17 14:00:00,3896.0,Loan Payment,2.0,Excellent,8
4744,81,2023-07-17 15:00:00,99.0,Loan Payment,3.0,Very Satisfied,8
4745,247,2023-07-17 16:00:00,2865.0,Purchase,1.0,Very Satisfied,4
4746,855,2023-07-17 17:00:00,1075.0,Loan Payment,6.0,Unsatisfactory,6
4747,493,2023-07-17 18:00:00,1068.0,Investment,1.0,Good Service,5
4748,649,2023-07-17 19:00:00,3069.0,Bill Payment,10.0,Unsatisfactory,2
4749,386,2023-07-17 20:00:00,4082.0,Loan Payment,4.0,Unsatisfactory,10
4750,575,2023-07-17 21:00:00,2610.0,Loan Payment,5.0,Needs Improvement,1
