Customer_ID,Total_Spending,Avg_Transaction_Amount,Max_Transaction,Min_Transaction,Std_Transaction_Amount,Transaction_Count,Avg_Satisfaction_Score,Std_Satisfaction,Min_Satisfaction,Max_Satisfaction,Avg_Likelihood_to_Recommend,Min_Likelihood,Max_Likelihood,Count_Bill Payment,Count_Investment,Count_Loan Payment,Count_Purchase,Pct_Bill Payment,Pct_Investment,Pct_Loan Payment,Pct_Purchase,Pct_Business_Hours,Pct_Weekend_Transactions,Avg_Hour_of_Day,Std_Hour_of_Day,Tenure_Days,Days_Since_Last_Transaction,High_Risk_Transaction_Count,Engagement_Breadth,Avg_Feedback_Sentiment,Std_Feedback_Sentiment
886,25183.0,3147.88,4973.0,230.0,1838.04,8,6.0,0.0,6.0,6.0,10.0,10,10,5,0,2,1,62.5,0.0,2.84,1.36,0.25,0.0,11.88,8.59,174,4,0,3,3.0,0.0
887,8096.0,2024.0,3847.0,107.0,2035.34,4,6.0,0.0,6.0,6.0,5.0,5,5,0,0,3,1,0.0,0.0,75.0,1.27,0.75,0.0,12.0,2.94,160,29,0,2,3.0,0.0
888,5621.0,1405.25,2122.0,926.0,570.69,4,7.0,0.0,7.0,7.0,9.0,9,9,1,1,1,1,25.0,3.45,3.08,2.81,0.25,0.0,10.5,9.29,148,3,1,4,5.0,0.0
889,5784.0,1928.0,2460.0,1531.0,478.99,3,8.0,0.0,8.0,8.0,3.0,3,3,0,3,0,0,0.0,100.0,0.0,0.0,0.0,0.33,10.67,10.69,102,106,3,1,4.0,0.0
890,6373.0,1593.25,4732.0,60.0,2157.53,4,3.0,0.0,3.0,3.0,5.0,5,5,3,0,0,1,75.0,0.0,0.0,1.27,0.25,0.5,9.25,7.93,56,138,0,2,1.0,0.0
891,10467.0,3489.0,4364.0,1756.0,1500.85,3,3.0,0.0,3.0,3.0,10.0,10,10,1,2,0,0,33.33,5.51,0.0,0.0,0.33,0.33,12.33,9.45,82,100,2,2,3.0,0.0
892,7816.0,2605.33,4560.0,1549.0,1694.63,3,10.0,0.0,10.0,10.0,6.0,6,6,1,1,0,1,33.33,2.75,0.0,2.56,0.33,0.67,6.67,2.08,123,68,1,3,1.0,0.0
893,20728.0,3454.67,4897.0,2460.0,816.39,6,8.0,0.0,8.0,8.0,9.0,9,9,1,1,3,1,16.67,4.41,11.08,2.62,0.33,0.33,11.17,6.15,143,44,1,4,1.0,0.0
894,7436.0,2478.67,3351.0,1905.0,767.87,3,7.0,0.0,7.0,7.0,8.0,8,8,2,1,0,0,66.67,1.44,0.0,0.0,0.33,0.0,12.33,6.03,166,39,1,2,4.0,0.0
895,11869.0,1483.62,4549.0,173.0,1394.48,8,10.0,0.0,10.0,10.0,2.0,2,2,2,1,3,2,25.0,3.03,8.33,4.51,0.25,0.25,12.5,7.29,190,3,1,4,1.0,0.0
896,8024.0,1604.8,2539.0,670.0,873.14,5,5.0,0.0,5.0,5.0,2.0,2,2,1,4,0,0,20.0,16.0,0.0,0.0,0.4,0.8,12.8,7.85,80,90,4,2,2.0,0.0
897,6984.0,1164.0,2536.0,195.0,962.76,6,4.0,0.0,4.0,4.0,5.0,5,5,1,3,0,2,16.67,13.23,0.0,5.57,0.5,0.33,10.0,5.51,57,25,3,3,4.0,0.0
898,19588.0,2448.5,4406.0,89.0,1326.01,8,6.0,0.0,6.0,6.0,5.0,5,5,4,1,1,2,50.0,1.72,1.67,3.26,0.25,0.25,17.38,6.02,200,5,1,4,4.0,0.0
899,11928.0,2385.6,4559.0,1161.0,1507.21,5,9.0,0.0,9.0,9.0,5.0,5,5,1,1,3,0,20.0,4.0,10.34,0.0,0.6,0.2,10.6,3.97,136,24,1,3,2.0,0.0
900,11465.0,2866.25,4731.0,18.0,2028.61,4,6.0,0.0,6.0,6.0,4.0,4,4,3,1,0,0,75.0,1.27,0.0,0.0,0.5,0.75,10.5,5.45,123,37,1,2,2.0,0.0
901,3091.0,1545.5,2269.0,822.0,1023.18,2,8.0,0.0,8.0,8.0,8.0,8,8,1,1,0,0,50.0,1.92,0.0,0.0,0.5,0.5,8.5,7.78,101,27,1,2,1.0,0.0
902,12958.0,2159.67,4662.0,459.0,1570.17,6,1.0,0.0,1.0,1.0,5.0,5,5,1,0,2,3,16.67,0.0,8.82,9.53,0.5,0.0,11.5,7.09,162,22,0,3,1.0,0.0
903,17248.0,2874.67,4362.0,425.0,1380.64,6,6.0,0.0,6.0,6.0,1.0,1,1,1,1,3,1,16.67,4.41,11.08,2.62,0.67,0.33,12.0,5.33,88,14,1,4,2.0,0.0
904,20086.0,2510.75,4083.0,887.0,1180.26,8,2.0,0.0,2.0,2.0,10.0,10,10,2,2,2,2,25.0,6.06,5.12,4.53,0.62,0.25,10.75,6.56,142,9,2,4,1.0,0.0
905,19396.0,2424.5,4899.0,341.0,1890.13,8,3.0,0.0,3.0,3.0,5.0,5,5,7,0,0,1,87.5,0.0,0.0,1.05,0.12,0.38,9.38,6.37,183,16,0,2,2.0,0.0
906,13497.0,2699.4,4914.0,282.0,2037.76,5,6.0,0.0,6.0,6.0,1.0,1,1,3,1,0,1,60.0,1.54,0.0,1.5,0.4,0.2,6.6,5.81,84,16,1,3,3.0,0.0
907,3429.0,1714.5,3379.0,50.0,2353.96,2,2.0,0.0,2.0,2.0,4.0,4,4,1,0,0,1,50.0,0.0,0.0,1.92,0.0,0.5,12.0,11.31,97,28,0,2,5.0,0.0
908,7049.0,2349.67,3487.0,1596.0,1002.18,3,4.0,0.0,4.0,4.0,1.0,1,1,1,0,0,2,33.33,0.0,0.0,5.51,0.0,0.0,12.33,9.87,187,9,0,2,4.0,0.0
909,12704.0,2117.33,4513.0,215.0,1761.15,6,6.0,0.0,6.0,6.0,6.0,6,6,0,0,3,3,0.0,0.0,50.0,5.36,0.17,0.17,13.17,8.47,137,52,0,2,3.0,0.0
910,14195.0,2839.0,4501.0,609.0,1479.38,5,5.0,0.0,5.0,5.0,6.0,6,6,3,0,1,1,60.0,0.0,1.54,1.5,0.4,0.0,12.0,6.52,185,18,0,3,1.0,0.0
911,12646.0,2529.2,3546.0,534.0,1164.84,5,6.0,0.0,6.0,6.0,1.0,1,1,1,1,0,3,20.0,4.0,0.0,10.34,0.0,0.6,6.8,9.07,101,47,1,3,3.0,0.0
912,13115.0,2623.0,4668.0,53.0,2119.47,5,6.0,0.0,6.0,6.0,8.0,8,8,0,3,1,1,0.0,60.0,1.54,1.5,0.8,0.0,13.6,3.85,88,101,3,3,4.0,0.0
913,11723.0,2930.75,4612.0,1974.0,1243.88,4,8.0,0.0,8.0,8.0,4.0,4,4,0,0,2,2,0.0,0.0,50.0,3.7,0.25,0.0,7.0,3.16,63,129,0,2,4.0,0.0
914,12993.0,2598.6,4762.0,432.0,1721.73,5,9.0,0.0,9.0,9.0,2.0,2,2,1,1,1,2,20.0,4.0,3.45,6.16,0.0,0.6,10.0,9.38,141,6,1,4,2.0,0.0
915,16739.0,2092.38,3773.0,602.0,1011.11,8,5.0,0.0,5.0,5.0,1.0,1,1,4,0,0,4,50.0,0.0,0.0,6.9,0.12,0.38,8.38,8.48,144,17,0,2,5.0,0.0
916,18406.0,2045.11,4616.0,10.0,1633.78,9,6.0,0.0,6.0,6.0,3.0,3,3,3,1,3,2,33.33,2.36,6.71,3.89,0.44,0.33,9.78,5.49,176,32,1,4,2.0,0.0
917,16007.0,2667.83,4706.0,1413.0,1257.52,6,6.0,0.0,6.0,6.0,7.0,7,7,1,3,0,2,16.67,13.23,0.0,5.57,0.0,0.5,8.17,7.57,170,5,3,3,2.0,0.0
918,9674.0,2418.5,4272.0,647.0,1880.34,4,6.0,0.0,6.0,6.0,10.0,10,10,1,1,1,1,25.0,3.45,3.08,2.81,0.25,0.0,4.0,5.48,124,2,1,4,3.0,0.0
919,9074.0,2268.5,3317.0,828.0,1161.72,4,2.0,0.0,2.0,2.0,10.0,10,10,2,1,1,0,50.0,1.85,1.79,0.0,0.0,0.5,12.0,11.05,193,1,1,3,3.0,0.0
920,5981.0,1993.67,2633.0,1673.0,553.68,3,4.0,0.0,4.0,4.0,8.0,8,8,0,1,0,2,0.0,33.33,0.0,5.51,0.33,0.33,11.33,5.86,60,131,1,2,4.0,0.0
921,11234.0,2808.5,3836.0,1316.0,1096.05,4,1.0,0.0,1.0,1.0,5.0,5,5,0,2,1,1,0.0,50.0,1.85,1.79,0.25,0.0,17.25,2.87,143,28,2,3,3.0,0.0
922,286.0,286.0,286.0,286.0,0.0,1,1.0,0.0,1.0,1.0,7.0,7,7,0,0,0,1,0.0,0.0,0.0,100.0,0.0,1.0,17.0,0.0,0,76,0,1,3.0,0.0
923,21334.0,1939.45,2759.0,1000.0,596.28,11,1.0,0.0,1.0,1.0,2.0,2,2,2,1,3,5,18.18,3.43,9.2,11.96,0.27,0.45,12.82,8.32,191,3,1,4,4.0,0.0
924,15589.0,2598.17,4126.0,823.0,1090.49,6,7.0,0.0,7.0,7.0,4.0,4,4,2,2,1,1,33.33,5.09,2.25,2.14,0.33,0.33,16.67,5.16,165,29,2,4,4.0,0.0
925,25714.0,3673.43,4968.0,1668.0,1381.78,7,1.0,0.0,1.0,1.0,6.0,6,6,2,1,3,1,28.57,2.81,7.82,2.16,0.43,0.14,9.14,6.84,163,8,1,4,1.0,0.0
926,17256.0,2465.14,4157.0,364.0,1474.31,7,6.0,0.0,6.0,6.0,5.0,5,5,1,1,4,1,14.29,4.7,15.39,2.42,0.14,0.29,9.71,7.57,170,10,1,4,1.0,0.0
927,6448.0,2149.33,4964.0,559.0,2444.43,3,2.0,0.0,2.0,2.0,6.0,6,6,0,1,0,2,0.0,33.33,0.0,5.51,0.0,0.0,9.33,10.07,186,11,1,2,5.0,0.0
928,19199.0,2742.71,4152.0,270.0,1479.08,7,6.0,0.0,6.0,6.0,2.0,2,2,3,3,1,0,42.86,6.02,1.79,0.0,0.57,0.14,11.14,6.31,157,24,3,3,2.0,0.0
929,1335.0,667.5,1264.0,71.0,843.58,2,6.0,0.0,6.0,6.0,7.0,7,7,0,2,0,0,0.0,100.0,0.0,0.0,0.0,1.0,4.0,5.66,35,167,2,1,4.0,0.0
930,23861.0,2386.1,4381.0,90.0,1193.09,10,3.0,0.0,3.0,3.0,8.0,8,8,2,2,3,3,20.0,6.67,8.18,6.69,0.4,0.2,10.8,6.39,173,17,2,4,1.0,0.0
931,11821.0,2364.2,4335.0,527.0,1626.88,5,8.0,0.0,8.0,8.0,9.0,9,9,3,0,0,2,60.0,0.0,0.0,3.08,0.2,0.4,8.2,7.73,113,43,0,2,4.0,0.0
932,4120.0,1373.33,2941.0,34.0,1466.89,3,4.0,0.0,4.0,4.0,6.0,6,6,2,0,0,1,66.67,0.0,0.0,1.44,0.33,0.33,12.67,7.64,95,111,0,2,2.0,0.0
933,17358.0,2893.0,4762.0,500.0,1852.94,6,7.0,0.0,7.0,7.0,7.0,7,7,3,1,0,2,50.0,1.79,0.0,3.46,0.0,0.5,9.0,8.56,183,11,1,3,1.0,0.0
934,13207.0,3301.75,4808.0,1039.0,1625.24,4,4.0,0.0,4.0,4.0,1.0,1,1,2,1,0,1,50.0,1.85,0.0,1.79,0.25,0.25,15.5,8.23,157,44,1,3,1.0,0.0
935,16155.0,2307.86,4863.0,475.0,1591.44,7,1.0,0.0,1.0,1.0,9.0,9,9,3,1,3,0,42.86,2.01,5.78,0.0,0.29,0.29,8.0,6.68,173,27,1,3,5.0,0.0
936,5115.0,2557.5,4916.0,199.0,3335.42,2,6.0,0.0,6.0,6.0,6.0,6,6,0,1,0,1,0.0,50.0,0.0,1.92,0.0,0.0,22.5,0.71,13,92,1,2,1.0,0.0
937,8717.0,1743.4,4849.0,73.0,2150.52,5,5.0,0.0,5.0,5.0,4.0,4,4,3,0,1,1,60.0,0.0,1.54,1.5,0.4,0.6,8.4,3.85,142,12,0,3,2.0,0.0
938,4276.0,2138.0,2375.0,1901.0,335.17,2,9.0,0.0,9.0,9.0,10.0,10,10,2,0,0,0,100.0,0.0,0.0,0.0,0.5,0.5,13.5,6.36,109,34,0,1,3.0,0.0
939,12446.0,2489.2,4671.0,515.0,1557.85,5,9.0,0.0,9.0,9.0,9.0,9,9,1,2,0,2,20.0,8.0,0.0,6.06,0.6,0.2,7.6,3.97,169,24,2,3,5.0,0.0
940,20808.0,2312.0,4713.0,25.0,1591.43,9,8.0,0.0,8.0,8.0,1.0,1,1,1,5,2,1,11.11,24.86,4.45,2.02,0.56,0.11,11.0,4.44,116,0,5,4,4.0,0.0
941,14194.0,3548.5,4430.0,2460.0,900.49,4,7.0,0.0,7.0,7.0,2.0,2,2,2,1,0,1,50.0,1.85,0.0,1.79,0.5,0.0,17.25,2.99,116,66,1,3,5.0,0.0
942,22242.0,3177.43,4825.0,939.0,1274.6,7,2.0,0.0,2.0,2.0,3.0,3,3,3,2,2,0,42.86,4.01,3.71,0.0,0.57,0.29,9.57,6.32,170,23,2,3,3.0,0.0
943,12583.0,3145.75,4537.0,1780.0,1290.91,4,8.0,0.0,8.0,8.0,1.0,1,1,2,0,0,2,50.0,0.0,0.0,3.7,0.25,0.0,10.75,8.96,149,35,0,2,4.0,0.0
944,28010.0,2801.0,4756.0,681.0,1493.73,10,3.0,0.0,3.0,3.0,2.0,2,2,3,2,1,4,30.0,5.0,2.22,8.47,0.2,0.1,8.6,6.42,193,7,2,4,1.0,0.0
945,11326.0,2265.2,4639.0,1179.0,1431.4,5,6.0,0.0,6.0,6.0,2.0,2,2,2,1,0,2,40.0,2.22,0.0,4.24,0.4,0.4,6.6,4.39,156,38,1,3,4.0,0.0
946,8062.0,2015.5,3659.0,852.0,1257.73,4,10.0,0.0,10.0,10.0,7.0,7,7,1,1,0,2,25.0,3.45,0.0,6.16,0.0,0.25,13.0,5.77,151,21,1,3,1.0,0.0
947,10655.0,2663.75,4134.0,150.0,1742.4,4,7.0,0.0,7.0,7.0,10.0,10,10,3,0,1,0,75.0,0.0,1.27,0.0,0.75,0.5,11.0,6.68,58,118,0,2,3.0,0.0
948,16412.0,2051.5,4040.0,188.0,1468.92,8,6.0,0.0,6.0,6.0,6.0,6,6,2,2,3,1,25.0,6.06,7.68,2.14,0.25,0.12,11.38,8.12,198,6,2,4,1.0,0.0
949,10484.0,1747.33,2201.0,1281.0,325.0,6,5.0,0.0,5.0,5.0,9.0,9,9,1,2,1,2,16.67,8.82,3.18,5.77,0.17,0.33,11.33,8.33,128,1,2,4,2.0,0.0
951,2091.0,1045.5,1204.0,887.0,224.15,2,2.0,0.0,2.0,2.0,9.0,9,9,0,1,0,1,0.0,50.0,0.0,1.92,0.5,0.5,18.0,2.83,5,83,1,2,3.0,0.0
952,10566.0,1761.0,3568.0,76.0,1472.03,6,9.0,0.0,9.0,9.0,10.0,10,10,1,1,2,2,16.67,4.41,7.39,5.8,0.33,0.0,14.83,6.27,172,28,1,4,4.0,0.0
953,13239.0,2647.8,4629.0,1543.0,1423.85,5,7.0,0.0,7.0,7.0,9.0,9,9,0,0,2,3,0.0,0.0,40.0,6.67,0.4,0.2,6.8,4.6,146,45,0,2,1.0,0.0
954,14857.0,2122.43,4500.0,132.0,1699.04,7,7.0,0.0,7.0,7.0,2.0,2,2,2,2,3,0,28.57,5.62,7.28,0.0,0.57,0.57,8.71,5.68,191,10,2,3,4.0,0.0
955,17244.0,2874.0,4690.0,633.0,1728.91,6,4.0,0.0,4.0,4.0,9.0,9,9,2,1,1,2,33.33,2.54,2.39,4.52,0.17,0.33,13.67,6.65,112,78,1,4,3.0,0.0
956,3948.0,1316.0,2177.0,730.0,761.69,3,5.0,0.0,5.0,5.0,3.0,3,3,1,1,1,0,33.33,2.75,2.56,0.0,0.67,0.0,15.0,2.65,134,45,1,3,2.0,0.0
957,12351.0,4117.0,4916.0,3287.0,814.94,3,6.0,0.0,6.0,6.0,3.0,3,3,2,0,0,1,66.67,0.0,0.0,1.44,0.0,0.67,12.67,8.08,109,8,0,2,3.0,0.0
958,14942.0,2988.4,4442.0,1296.0,1214.3,5,2.0,0.0,2.0,2.0,9.0,9,9,0,2,2,1,0.0,40.0,4.44,2.02,0.4,0.2,11.6,8.2,175,9,2,3,4.0,0.0
959,30654.0,2786.73,3986.0,1340.0,771.57,11,4.0,0.0,4.0,4.0,7.0,7,7,4,0,5,2,36.36,0.0,10.56,3.45,0.18,0.45,13.27,7.0,141,5,0,3,4.0,0.0
960,15819.0,3163.8,4506.0,585.0,1511.41,5,4.0,0.0,4.0,4.0,8.0,8,8,2,1,0,2,40.0,2.22,0.0,4.24,0.2,0.4,15.8,6.53,180,12,1,3,4.0,0.0
961,4226.0,1408.67,3662.0,210.0,1952.77,3,4.0,0.0,4.0,4.0,7.0,7,7,0,2,1,0,0.0,66.67,1.44,0.0,0.0,0.33,12.33,8.96,196,9,2,2,1.0,0.0
962,12654.0,2109.0,3630.0,229.0,1507.54,6,7.0,0.0,7.0,7.0,9.0,9,9,0,2,1,3,0.0,33.33,2.54,7.17,0.33,0.5,10.83,8.26,174,19,2,3,4.0,0.0
963,17066.0,2438.0,4886.0,350.0,2060.03,7,7.0,0.0,7.0,7.0,8.0,8,8,1,1,3,2,14.29,4.7,11.54,5.33,0.57,0.43,10.43,7.04,172,27,1,4,5.0,0.0
964,24420.0,2713.33,4278.0,57.0,1380.71,9,6.0,0.0,6.0,6.0,4.0,4,4,5,0,3,1,55.56,0.0,4.65,1.44,0.0,0.33,11.0,8.87,155,37,0,3,4.0,0.0
965,4884.0,1628.0,2876.0,493.0,1195.51,3,7.0,0.0,7.0,7.0,2.0,2,2,0,3,0,0,0.0,100.0,0.0,0.0,0.33,0.0,10.33,10.5,139,29,3,1,4.0,0.0
966,6787.0,1696.75,3631.0,29.0,1504.9,4,2.0,0.0,2.0,2.0,5.0,5,5,0,2,0,2,0.0,50.0,0.0,3.7,0.25,0.25,4.5,4.12,193,9,2,2,2.0,0.0
967,12900.0,2580.0,4509.0,1342.0,1305.78,5,5.0,0.0,5.0,5.0,2.0,2,2,2,1,0,2,40.0,2.22,0.0,4.24,0.0,0.0,6.6,6.8,161,15,1,3,4.0,0.0
968,6611.0,1322.2,1994.0,590.0,585.23,5,10.0,0.0,10.0,10.0,4.0,4,4,2,0,0,3,40.0,0.0,0.0,6.67,0.8,0.4,10.6,3.36,200,8,0,2,2.0,0.0
969,26852.0,2685.2,4846.0,259.0,1779.76,10,2.0,0.0,2.0,2.0,2.0,2,2,3,2,3,2,30.0,5.0,6.67,3.87,0.3,0.1,11.3,8.51,198,5,2,4,1.0,0.0
970,11934.0,2983.5,4944.0,195.0,2000.87,4,5.0,0.0,5.0,5.0,5.0,5,5,1,0,2,1,25.0,0.0,6.9,2.79,0.25,0.0,15.25,7.93,80,50,0,3,4.0,0.0
971,4164.0,2082.0,2773.0,1391.0,977.22,2,6.0,0.0,6.0,6.0,6.0,6,6,1,1,0,0,50.0,1.92,0.0,0.0,0.0,0.0,12.5,12.02,62,39,1,2,1.0,0.0
972,1065.0,1065.0,1065.0,1065.0,0.0,1,3.0,0.0,3.0,3.0,1.0,1,1,0,0,0,1,0.0,0.0,0.0,100.0,0.0,0.0,3.0,0.0,0,77,0,1,3.0,0.0
973,8433.0,2811.0,4441.0,1191.0,1625.02,3,6.0,0.0,6.0,6.0,8.0,8,8,2,0,1,0,66.67,0.0,1.44,0.0,0.33,0.33,9.33,4.16,95,58,0,2,4.0,0.0
974,6081.0,1520.25,4219.0,179.0,1826.72,4,5.0,0.0,5.0,5.0,2.0,2,2,1,1,1,1,25.0,3.45,3.08,2.81,0.25,0.25,7.5,8.81,32,152,1,4,4.0,0.0
975,10555.0,2111.0,3955.0,498.0,1257.78,5,4.0,0.0,4.0,4.0,5.0,5,5,3,0,1,1,60.0,0.0,1.54,1.5,0.2,0.4,9.2,7.79,88,96,0,3,5.0,0.0
976,5424.0,1808.0,4667.0,158.0,2485.77,3,10.0,0.0,10.0,10.0,8.0,8,8,1,1,0,1,33.33,2.75,0.0,2.56,0.67,0.0,13.67,5.51,54,79,1,3,4.0,0.0
977,19233.0,3846.6,4980.0,2460.0,1050.56,5,9.0,0.0,9.0,9.0,5.0,5,5,2,2,1,0,40.0,4.44,2.02,0.0,0.2,0.2,9.8,8.17,147,44,2,3,1.0,0.0
978,8047.0,4023.5,4274.0,3773.0,354.26,2,8.0,0.0,8.0,8.0,3.0,3,3,0,1,1,0,0.0,50.0,1.92,0.0,0.5,0.0,17.0,4.24,59,15,1,2,2.0,0.0
979,3377.0,1125.67,2460.0,384.0,1157.97,3,7.0,0.0,7.0,7.0,6.0,6,6,2,0,0,1,66.67,0.0,0.0,1.44,0.67,0.33,7.67,6.81,178,20,0,2,4.0,0.0
980,11152.0,2230.4,4279.0,248.0,1770.11,5,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,2,20.0,4.0,3.45,6.16,0.6,0.2,15.6,5.59,118,50,1,4,3.0,0.0
981,8718.0,2906.0,4117.0,1746.0,1186.32,3,9.0,0.0,9.0,9.0,1.0,1,1,0,1,0,2,0.0,33.33,0.0,5.51,0.0,0.33,9.67,8.96,31,174,1,2,1.0,0.0
982,17867.0,2233.38,4184.0,349.0,1315.4,8,9.0,0.0,9.0,9.0,8.0,8,8,2,1,0,5,25.0,3.03,0.0,13.88,0.12,0.62,15.88,7.18,178,23,1,3,1.0,0.0
983,12069.0,2413.8,3874.0,813.0,1280.54,5,6.0,0.0,6.0,6.0,7.0,7,7,1,0,0,4,20.0,0.0,0.0,16.0,0.4,0.2,9.8,7.66,64,53,0,2,3.0,0.0
984,16146.0,2691.0,3826.0,1324.0,920.45,6,7.0,0.0,7.0,7.0,10.0,10,10,2,2,2,0,33.33,5.09,4.5,0.0,0.33,0.5,11.67,8.02,149,25,2,3,1.0,0.0
985,10770.0,2692.5,4873.0,630.0,1758.49,4,3.0,0.0,3.0,3.0,10.0,10,10,0,0,2,2,0.0,0.0,50.0,3.7,0.25,0.0,6.0,6.06,161,14,0,2,4.0,0.0
986,15036.0,3007.2,4091.0,545.0,1425.99,5,5.0,0.0,5.0,5.0,3.0,3,3,1,0,3,1,20.0,0.0,12.0,2.7,0.4,0.2,14.6,7.67,169,10,0,3,5.0,0.0
987,24000.0,3000.0,4461.0,552.0,1335.6,8,7.0,0.0,7.0,7.0,8.0,8,8,2,2,3,1,25.0,6.06,7.68,2.14,0.38,0.5,8.88,7.47,155,34,2,4,1.0,0.0
988,16165.0,2020.62,4729.0,604.0,1328.75,8,1.0,0.0,1.0,1.0,8.0,8,8,0,2,2,4,0.0,25.0,6.06,10.24,0.0,0.25,7.38,8.0,128,4,2,3,1.0,0.0
989,13743.0,2748.6,4668.0,1701.0,1317.06,5,1.0,0.0,1.0,1.0,1.0,1,1,1,1,2,1,20.0,4.0,6.9,2.79,0.2,0.2,15.2,8.17,169,9,1,4,1.0,0.0
990,15603.0,3120.6,4835.0,895.0,1925.02,5,5.0,0.0,5.0,5.0,10.0,10,10,1,0,2,2,20.0,0.0,8.0,6.06,0.4,0.4,17.8,4.15,104,7,0,3,2.0,0.0
991,16805.0,3361.0,4420.0,1174.0,1380.46,5,9.0,0.0,9.0,9.0,7.0,7,7,0,2,2,1,0.0,40.0,4.44,2.02,0.4,0.2,13.8,6.53,170,1,2,3,2.0,0.0
992,17408.0,1934.22,4526.0,41.0,1747.7,9,7.0,0.0,7.0,7.0,2.0,2,2,5,2,0,2,55.56,3.1,0.0,2.96,0.22,0.44,15.22,7.24,187,11,2,3,2.0,0.0
993,22024.0,3670.67,4935.0,777.0,1517.25,6,1.0,0.0,1.0,1.0,2.0,2,2,1,4,0,1,16.67,17.64,0.0,2.48,0.33,0.17,9.83,5.23,177,11,4,3,3.0,0.0
994,27064.0,2706.4,4704.0,1166.0,1237.42,10,5.0,0.0,5.0,5.0,2.0,2,2,1,2,6,1,10.0,10.0,20.0,2.0,0.1,0.2,12.3,7.38,182,16,2,4,2.0,0.0
995,16503.0,2357.57,3869.0,1252.0,850.36,7,8.0,0.0,8.0,8.0,5.0,5,5,2,1,3,1,28.57,2.81,7.82,2.16,0.0,0.0,15.86,8.78,185,22,1,4,3.0,0.0
996,5773.0,1924.33,4963.0,366.0,2631.85,3,8.0,0.0,8.0,8.0,7.0,7,7,0,1,1,1,0.0,33.33,2.75,2.56,0.33,0.33,9.0,5.57,77,23,1,3,3.0,0.0
997,8180.0,2045.0,3201.0,685.0,1065.0,4,2.0,0.0,2.0,2.0,4.0,4,4,0,3,0,1,0.0,75.0,0.0,1.27,0.0,0.25,6.5,1.29,185,17,3,2,3.0,0.0
998,14211.0,2842.2,4360.0,984.0,1223.71,5,7.0,0.0,7.0,7.0,4.0,4,4,2,1,1,1,40.0,2.22,2.12,2.03,0.4,0.2,15.6,4.98,196,3,1,4,4.0,0.0
999,23962.0,2662.44,4914.0,923.0,1260.63,9,10.0,0.0,10.0,10.0,9.0,9,9,2,5,2,0,22.22,16.02,4.23,0.0,0.22,0.22,12.44,7.6,179,15,5,3,3.0,0.0
1000,9652.0,1608.67,2484.0,463.0,793.06,6,5.0,0.0,5.0,5.0,10.0,10,10,0,2,3,1,0.0,33.33,7.63,2.13,0.17,0.17,12.5,5.28,120,38,2,3,1.0,0.0
