Customer_ID,Total_Spending,Avg_Transaction_Amount,Max_Transaction,Min_Transaction,Std_Transaction_Amount,Median_Transaction,Transaction_Count,Avg_Satisfaction,Std_Satisfaction,Min_Satisfaction,Max_Satisfaction,Avg_Likelihood_to_Recommend,Min_Likelihood,Max_Likelihood,Avg_Feedback_Sentiment,Std_Feedback_Sentiment,Pct_Business_Hours,Pct_Weekend_Transactions,Pct_Morning_Transactions,Pct_Evening_Transactions,Avg_Hour_of_Day,Std_Hour_of_Day,Count_Bill Payment,Count_Investment,Count_Loan Payment,Count_Purchase,Primary_Income_Group
961,4226.0,1408.67,3662.0,210.0,1952.77,354.0,3,4.0,0.0,4.0,4.0,7.0,7,7,1.0,0.0,0.0,0.33,0.0,0.33,12.33,8.96,0,2,1,0,Low
962,12654.0,2109.0,3630.0,229.0,1507.54,2628.5,6,7.0,0.0,7.0,7.0,9.0,9,9,4.0,0.0,0.33,0.5,0.33,0.33,10.83,8.26,0,2,1,3,Medium
963,17066.0,2438.0,4886.0,350.0,2060.03,1644.0,7,7.0,0.0,7.0,7.0,8.0,8,8,5.0,0.0,0.57,0.43,0.29,0.14,10.43,7.04,1,1,3,2,High
964,24420.0,2713.33,4278.0,57.0,1380.71,2919.0,9,6.0,0.0,6.0,6.0,4.0,4,4,4.0,0.0,0.0,0.33,0.22,0.33,11.0,8.87,5,0,3,1,High
965,4884.0,1628.0,2876.0,493.0,1195.51,1515.0,3,7.0,0.0,7.0,7.0,2.0,2,2,4.0,0.0,0.33,0.0,0.33,0.33,10.33,10.5,0,3,0,0,Low
966,6787.0,1696.75,3631.0,29.0,1504.9,1563.5,4,2.0,0.0,2.0,2.0,5.0,5,5,2.0,0.0,0.25,0.25,0.25,0.0,4.5,4.12,0,2,0,2,Low
967,12900.0,2580.0,4509.0,1342.0,1305.78,2796.0,5,5.0,0.0,5.0,5.0,2.0,2,2,4.0,0.0,0.0,0.0,0.2,0.2,6.6,6.8,2,1,0,2,Medium
968,6611.0,1322.2,1994.0,590.0,585.23,1490.0,5,10.0,0.0,10.0,10.0,4.0,4,4,2.0,0.0,0.8,0.4,0.4,0.0,10.6,3.36,2,0,0,3,Low
969,26852.0,2685.2,4846.0,259.0,1779.76,2637.0,10,2.0,0.0,2.0,2.0,2.0,2,2,1.0,0.0,0.3,0.1,0.2,0.3,11.3,8.51,3,2,3,2,High
970,11934.0,2983.5,4944.0,195.0,2000.87,3397.5,4,5.0,0.0,5.0,5.0,5.0,5,5,4.0,0.0,0.25,0.0,0.5,0.5,15.25,7.93,1,0,2,1,Medium
971,4164.0,2082.0,2773.0,1391.0,977.22,2082.0,2,6.0,0.0,6.0,6.0,6.0,6,6,1.0,0.0,0.0,0.0,0.0,0.5,12.5,12.02,1,1,0,0,Low
972,1065.0,1065.0,1065.0,1065.0,,1065.0,1,3.0,,3.0,3.0,1.0,1,1,3.0,,0.0,0.0,0.0,0.0,3.0,,0,0,0,1,Low
973,8433.0,2811.0,4441.0,1191.0,1625.02,2801.0,3,6.0,0.0,6.0,6.0,8.0,8,8,4.0,0.0,0.33,0.33,0.67,0.0,9.33,4.16,2,0,1,0,Medium
974,6081.0,1520.25,4219.0,179.0,1826.72,841.5,4,5.0,0.0,5.0,5.0,2.0,2,2,4.0,0.0,0.25,0.25,0.0,0.0,7.5,8.81,1,1,1,1,Low
975,10555.0,2111.0,3955.0,498.0,1257.78,1955.0,5,4.0,0.0,4.0,4.0,5.0,5,5,5.0,0.0,0.2,0.4,0.6,0.2,9.2,7.79,3,0,1,1,Medium
976,5424.0,1808.0,4667.0,158.0,2485.77,599.0,3,10.0,0.0,10.0,10.0,8.0,8,8,4.0,0.0,0.67,0.0,0.67,0.33,13.67,5.51,1,1,0,1,Low
977,19233.0,3846.6,4980.0,2460.0,1050.56,3608.0,5,9.0,0.0,9.0,9.0,5.0,5,5,1.0,0.0,0.2,0.2,0.2,0.2,9.8,8.17,2,2,1,0,High
978,8047.0,4023.5,4274.0,3773.0,354.26,4023.5,2,8.0,0.0,8.0,8.0,3.0,3,3,2.0,0.0,0.5,0.0,0.0,0.5,17.0,4.24,0,1,1,0,Medium
979,3377.0,1125.67,2460.0,384.0,1157.97,533.0,3,7.0,0.0,7.0,7.0,6.0,6,6,4.0,0.0,0.67,0.33,0.33,0.0,7.67,6.81,2,0,0,1,Low
980,11152.0,2230.4,4279.0,248.0,1770.11,2599.0,5,1.0,0.0,1.0,1.0,1.0,1,1,3.0,0.0,0.6,0.2,0.4,0.4,15.6,5.59,1,1,1,2,Medium
981,8718.0,2906.0,4117.0,1746.0,1186.32,2855.0,3,9.0,0.0,9.0,9.0,1.0,1,1,1.0,0.0,0.0,0.33,0.0,0.33,9.67,8.96,0,1,0,2,Medium
982,17867.0,2233.38,4184.0,349.0,1315.4,2437.0,8,9.0,0.0,9.0,9.0,8.0,8,8,1.0,0.0,0.12,0.62,0.12,0.62,15.88,7.18,2,1,0,5,High
983,12069.0,2413.8,3874.0,813.0,1280.54,2315.0,5,6.0,0.0,6.0,6.0,7.0,7,7,3.0,0.0,0.4,0.2,0.6,0.2,9.8,7.66,1,0,0,4,Medium
984,16146.0,2691.0,3826.0,1324.0,920.45,2687.5,6,7.0,0.0,7.0,7.0,10.0,10,10,1.0,0.0,0.33,0.5,0.17,0.33,11.67,8.02,2,2,2,0,Medium
985,10770.0,2692.5,4873.0,630.0,1758.49,2633.5,4,3.0,0.0,3.0,3.0,10.0,10,10,4.0,0.0,0.25,0.0,0.0,0.0,6.0,6.06,0,0,2,2,Medium
986,15036.0,3007.2,4091.0,545.0,1425.99,3344.0,5,5.0,0.0,5.0,5.0,3.0,3,3,5.0,0.0,0.4,0.2,0.2,0.4,14.6,7.67,1,0,3,1,Medium
987,24000.0,3000.0,4461.0,552.0,1335.6,3291.5,8,7.0,0.0,7.0,7.0,8.0,8,8,1.0,0.0,0.38,0.5,0.38,0.12,8.88,7.47,2,2,3,1,High
988,16165.0,2020.62,4729.0,604.0,1328.75,1882.5,8,1.0,0.0,1.0,1.0,8.0,8,8,1.0,0.0,0.0,0.25,0.12,0.25,7.38,8.0,0,2,2,4,Medium
989,13743.0,2748.6,4668.0,1701.0,1317.06,2003.0,5,1.0,0.0,1.0,1.0,1.0,1,1,1.0,0.0,0.2,0.2,0.0,0.6,15.2,8.17,1,1,2,1,Medium
990,15603.0,3120.6,4835.0,895.0,1925.02,4097.0,5,5.0,0.0,5.0,5.0,10.0,10,10,2.0,0.0,0.4,0.4,0.0,0.6,17.8,4.15,1,0,2,2,Medium
991,16805.0,3361.0,4420.0,1174.0,1380.46,3973.0,5,9.0,0.0,9.0,9.0,7.0,7,7,2.0,0.0,0.4,0.2,0.6,0.4,13.8,6.53,0,2,2,1,High
992,17408.0,1934.22,4526.0,41.0,1747.7,1703.0,9,7.0,0.0,7.0,7.0,2.0,2,2,2.0,0.0,0.22,0.44,0.11,0.56,15.22,7.24,5,2,0,2,High
993,22024.0,3670.67,4935.0,777.0,1517.25,4117.0,6,1.0,0.0,1.0,1.0,2.0,2,2,3.0,0.0,0.33,0.17,0.5,0.17,9.83,5.23,1,4,0,1,High
994,27064.0,2706.4,4704.0,1166.0,1237.42,2730.5,10,5.0,0.0,5.0,5.0,2.0,2,2,2.0,0.0,0.1,0.2,0.3,0.3,12.3,7.38,1,2,6,1,High
995,16503.0,2357.57,3869.0,1252.0,850.36,2460.0,7,8.0,0.0,8.0,8.0,5.0,5,5,3.0,0.0,0.0,0.0,0.14,0.57,15.86,8.78,2,1,3,1,Medium
996,5773.0,1924.33,4963.0,366.0,2631.85,444.0,3,8.0,0.0,8.0,8.0,7.0,7,7,3.0,0.0,0.33,0.33,0.33,0.0,9.0,5.57,0,1,1,1,Low
997,8180.0,2045.0,3201.0,685.0,1065.0,2147.0,4,2.0,0.0,2.0,2.0,4.0,4,4,3.0,0.0,0.0,0.25,0.75,0.0,6.5,1.29,0,3,0,1,Medium
998,14211.0,2842.2,4360.0,984.0,1223.71,2974.0,5,7.0,0.0,7.0,7.0,4.0,4,4,4.0,0.0,0.4,0.2,0.2,0.4,15.6,4.98,2,1,1,1,Medium
999,23962.0,2662.44,4914.0,923.0,1260.63,2554.0,9,10.0,0.0,10.0,10.0,9.0,9,9,3.0,0.0,0.22,0.22,0.33,0.33,12.44,7.6,2,5,2,0,High
1000,9652.0,1608.67,2484.0,463.0,793.06,1847.5,6,5.0,0.0,5.0,5.0,10.0,10,10,1.0,0.0,0.17,0.17,0.33,0.0,12.5,5.28,0,2,3,1,Medium
